cohort_id,state_ut,city_tier,main_cohort_id,sub_cohort_label,household_stage,cook_dependency,time_pressure,nonveg_mode,weekday_breakfast_class_mix,weekday_lunch_class_mix,weekday_snack_class_mix,weekday_dinner_class_mix,weekend_breakfast_class_mix,weekend_lunch_class_mix,weekend_snack_class_mix,weekend_dinner_class_mix
S17_T2_P29,Mizoram,Tier2_Urban,MC2,interstate_couple_mixed_cuisine,couple/family,self/cook,medium,default,BF_FERMENTED_CREPE_PAN|BF_STUFFED_FLATBREAD|BF_POHA_CHIVDA_LIGHT|BF_REGIONAL_NORTHEAST|BF_RICE_LEFTOVER_BREAKFAST|BF_EGG_FAST,LD_DAL_ROTI_SABZI|LD_SOUTH_SAMBAR_RASAM|LD_WEEKEND_SPECIAL_REGIONAL|LD_NORTHEAST_VEG_STEAMED|LD_HIMALAYAN_THUKPA_MOMO|LD_DAL_RICE_COMFORT,SN_STEAMED_SNACK|SN_STREET_CHAAT|SN_NORTHEAST_SNACK|SN_MOMO_NOODLES_SNACK|SN_TEA_BISCUIT_RUSK|SN_NONVEG_SNACK,DN_WEEKEND_INDULGENCE|DN_LIGHT_DAL_RICE|LD_NORTHEAST_VEG_STEAMED|LD_HIMALAYAN_THUKPA_MOMO|DN_NONVEG_HOME_DINNER|DN_LIGHT_ROTI_SABZI,BF_FERMENTED_CREPE_PAN|BF_STUFFED_FLATBREAD|BF_POHA_CHIVDA_LIGHT|BF_REGIONAL_NORTHEAST|BF_RICE_LEFTOVER_BREAKFAST|BF_EGG_FAST,LD_DAL_ROTI_SABZI|LD_SOUTH_SAMBAR_RASAM|LD_WEEKEND_SPECIAL_REGIONAL|LD_NORTHEAST_SMOKED_PORK_MEAT|LD_FESTIVE_THALI|LD_HIMALAYAN_THUKPA_MOMO,SN_STEAMED_SNACK|SN_STREET_CHAAT|SN_NORTHEAST_SNACK|SN_MOMO_NOODLES_SNACK|SN_TEA_BISCUIT_RUSK|SN_NONVEG_SNACK,DN_WEEKEND_INDULGENCE|LD_NORTHEAST_SMOKED_PORK_MEAT|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_HIMALAYAN_THUKPA_MOMO|DN_LIGHT_ROTI_SABZI
S17_T2_P30,Mizoram,Tier2_Urban,MC5,regular_nonveg_household,family/couple,home cook,medium,regular_nonveg,BF_EGG_FAST|BF_STUFFED_FLATBREAD|BF_FERMENTED_CREPE_PAN|BF_REGIONAL_NORTHEAST|BF_RICE_LEFTOVER_BREAKFAST|BF_STEAMED_FERMENTED_LIGHT|BF_POHA_CHIVDA_LIGHT,LD_CHICKEN_HOME_CURRY|LD_FISH_CURRY_RICE|LD_EGG_CURRY_BHURJI|LD_DAL_ROTI_SABZI|LD_NORTHEAST_VEG_STEAMED|LD_HIMALAYAN_THUKPA_MOMO,SN_EGG_SNACK|SN_NONVEG_SNACK|SN_NORTHEAST_SNACK|SN_MOMO_NOODLES_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK,DN_NONVEG_HOME_DINNER|DN_LIGHT_DAL_RICE|LD_NORTHEAST_VEG_STEAMED|LD_HIMALAYAN_THUKPA_MOMO|DN_KHICHDI_SOUP|DN_LIGHT_ROTI_SABZI,BF_EGG_FAST|BF_STUFFED_FLATBREAD|BF_FERMENTED_CREPE_PAN|BF_REGIONAL_NORTHEAST|BF_RICE_LEFTOVER_BREAKFAST|BF_STEAMED_FERMENTED_LIGHT|BF_POHA_CHIVDA_LIGHT,LD_CHICKEN_HOME_CURRY|LD_FISH_CURRY_RICE|LD_EGG_CURRY_BHURJI|LD_DAL_ROTI_SABZI|LD_NORTHEAST_SMOKED_PORK_MEAT|LD_WEEKEND_SPECIAL_REGIONAL,SN_EGG_SNACK|SN_NONVEG_SNACK|SN_NORTHEAST_SNACK|SN_MOMO_NOODLES_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK,DN_NONVEG_HOME_DINNER|LD_NORTHEAST_SMOKED_PORK_MEAT|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_HIMALAYAN_THUKPA_MOMO|DN_LIGHT_ROTI_SABZI
S17_T2_P31,Mizoram,Tier2_Urban,MC5,eggitarian_low_meat,couple/family,self/cook,medium,egg_only,BF_EGG_FAST|BF_CHILLA_PROTEIN|BF_POHA_CHIVDA_LIGHT|BF_REGIONAL_NORTHEAST|BF_RICE_LEFTOVER_BREAKFAST|BF_STEAMED_FERMENTED_LIGHT,LD_EGG_CURRY_BHURJI|LD_EGG_RICE_MEAL|LD_HIGH_PROTEIN_VEG_PLATE|LD_NORTHEAST_VEG_STEAMED|LD_HIMALAYAN_THUKPA_MOMO|LD_DAL_RICE_COMFORT|LD_DAL_ROTI_SABZI,SN_EGG_SNACK|SN_ROASTED_CHANA_NUTS|SN_NORTHEAST_SNACK|SN_MOMO_NOODLES_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK,DN_LIGHT_DAL_RICE|DN_LOW_CARB_DINNER|LD_NORTHEAST_VEG_STEAMED|LD_HIMALAYAN_THUKPA_MOMO|DN_NONVEG_HOME_DINNER|DN_KHICHDI_SOUP|DN_LIGHT_ROTI_SABZI,BF_EGG_FAST|BF_CHILLA_PROTEIN|BF_POHA_CHIVDA_LIGHT|BF_REGIONAL_NORTHEAST|BF_RICE_LEFTOVER_BREAKFAST|BF_STEAMED_FERMENTED_LIGHT,LD_EGG_CURRY_BHURJI|LD_EGG_RICE_MEAL|LD_HIGH_PROTEIN_VEG_PLATE|LD_NORTHEAST_SMOKED_PORK_MEAT|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_DAL_ROTI_SABZI,SN_EGG_SNACK|SN_ROASTED_CHANA_NUTS|SN_NORTHEAST_SNACK|SN_MOMO_NOODLES_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK,DN_LIGHT_DAL_RICE|DN_LOW_CARB_DINNER|LD_NORTHEAST_SMOKED_PORK_MEAT|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_HIMALAYAN_THUKPA_MOMO|DN_LIGHT_ROTI_SABZI
S17_T2_P32,Mizoram,Tier2_Urban,MC5,seafood_coastal_nonveg,family/couple,home cook,medium,seafood,BF_FERMENTED_CREPE_PAN|BF_RICE_LEFTOVER_BREAKFAST|BF_EGG_FAST|BF_REGIONAL_NORTHEAST|BF_STEAMED_FERMENTED_LIGHT|BF_BREAD_MODERN_FAST|BF_POHA_CHIVDA_LIGHT,LD_FISH_CURRY_RICE|LD_FISH_FRY_MEAL|LD_PRAWN_CRAB_COASTAL|LD_COCONUT_VEG_STEW|LD_NORTHEAST_VEG_STEAMED|LD_HIMALAYAN_THUKPA_MOMO|LD_DAL_ROTI_SABZI,SN_NONVEG_SNACK|SN_SOUTH_TIFFIN_SNACK|SN_NORTHEAST_SNACK|SN_MOMO_NOODLES_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK,DN_NONVEG_HOME_DINNER|DN_CURD_RICE_LIGHT|DN_LIGHT_DAL_RICE|LD_NORTHEAST_VEG_STEAMED|LD_HIMALAYAN_THUKPA_MOMO|DN_KHICHDI_SOUP|DN_LIGHT_ROTI_SABZI,BF_FERMENTED_CREPE_PAN|BF_RICE_LEFTOVER_BREAKFAST|BF_EGG_FAST|BF_REGIONAL_NORTHEAST|BF_STEAMED_FERMENTED_LIGHT|BF_BREAD_MODERN_FAST|BF_POHA_CHIVDA_LIGHT,LD_FISH_CURRY_RICE|LD_FISH_FRY_MEAL|LD_PRAWN_CRAB_COASTAL|LD_COCONUT_VEG_STEW|LD_NORTHEAST_SMOKED_PORK_MEAT|LD_WEEKEND_SPECIAL_REGIONAL|LD_DAL_ROTI_SABZI,SN_NONVEG_SNACK|SN_SOUTH_TIFFIN_SNACK|SN_NORTHEAST_SNACK|SN_MOMO_NOODLES_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK,DN_NONVEG_HOME_DINNER|DN_CURD_RICE_LIGHT|LD_NORTHEAST_SMOKED_PORK_MEAT|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_HIMALAYAN_THUKPA_MOMO|DN_LIGHT_ROTI_SABZI
S17_T2_P33,Mizoram,Tier2_Urban,MC5,sunday_mutton_nonveg,family,home cook,medium,sunday_mutton,BF_STUFFED_FLATBREAD|BF_POHA_CHIVDA_LIGHT|BF_EGG_FAST|BF_REGIONAL_NORTHEAST|BF_RICE_LEFTOVER_BREAKFAST|BF_STEAMED_FERMENTED_LIGHT,LD_DAL_ROTI_SABZI|LD_CHICKEN_HOME_CURRY|LD_MUTTON_SUNDAY_CURRY|LD_MUSLIM_BIRYANI_KORMA|LD_NORTHEAST_VEG_STEAMED|LD_HIMALAYAN_THUKPA_MOMO,SN_NONVEG_SNACK|SN_FRIED_PAKORA_SAMOSA|SN_NORTHEAST_SNACK|SN_MOMO_NOODLES_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK,DN_WEEKEND_INDULGENCE|DN_NONVEG_HOME_DINNER|DN_LIGHT_DAL_RICE|LD_NORTHEAST_VEG_STEAMED|LD_HIMALAYAN_THUKPA_MOMO|DN_KHICHDI_SOUP|DN_LIGHT_ROTI_SABZI,BF_STUFFED_FLATBREAD|BF_POHA_CHIVDA_LIGHT|BF_EGG_FAST|BF_REGIONAL_NORTHEAST|BF_RICE_LEFTOVER_BREAKFAST|BF_STEAMED_FERMENTED_LIGHT,LD_DAL_ROTI_SABZI|LD_CHICKEN_HOME_CURRY|LD_MUTTON_SUNDAY_CURRY|LD_MUSLIM_BIRYANI_KORMA|LD_NORTHEAST_SMOKED_PORK_MEAT|LD_WEEKEND_SPECIAL_REGIONAL,SN_NONVEG_SNACK|SN_FRIED_PAKORA_SAMOSA|SN_NORTHEAST_SNACK|SN_MOMO_NOODLES_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK,DN_WEEKEND_INDULGENCE|DN_NONVEG_HOME_DINNER|LD_NORTHEAST_SMOKED_PORK_MEAT|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_HIMALAYAN_THUKPA_MOMO|DN_LIGHT_ROTI_SABZI
S17_T2_P34,Mizoram,Tier2_Urban,MC5,home_veg_outside_nonveg,couple/family,home veg + outside,medium,outside_nonveg,BF_POHA_CHIVDA_LIGHT|BF_STUFFED_FLATBREAD|BF_CHILLA_PROTEIN|BF_REGIONAL_NORTHEAST|BF_RICE_LEFTOVER_BREAKFAST|BF_EGG_FAST,LD_DAL_ROTI_SABZI|LD_PANEER_HOME_DRY|LD_SUNDAY_OUTSIDE_NONVEG|LD_NORTHEAST_VEG_STEAMED|LD_HIMALAYAN_THUKPA_MOMO|LD_DAL_RICE_COMFORT,SN_STREET_CHAAT|SN_NAMKEEN_CHIVDA|SN_NORTHEAST_SNACK|SN_MOMO_NOODLES_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK,DN_WEEKEND_INDULGENCE|DN_LIGHT_ROTI_SABZI|DN_LIGHT_DAL_RICE|LD_NORTHEAST_VEG_STEAMED|LD_HIMALAYAN_THUKPA_MOMO|DN_NONVEG_HOME_DINNER,BF_POHA_CHIVDA_LIGHT|BF_STUFFED_FLATBREAD|BF_CHILLA_PROTEIN|BF_REGIONAL_NORTHEAST|BF_RICE_LEFTOVER_BREAKFAST|BF_EGG_FAST,LD_DAL_ROTI_SABZI|LD_PANEER_HOME_DRY|LD_SUNDAY_OUTSIDE_NONVEG|LD_NORTHEAST_SMOKED_PORK_MEAT|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI,SN_STREET_CHAAT|SN_NAMKEEN_CHIVDA|SN_NORTHEAST_SNACK|SN_MOMO_NOODLES_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK,DN_WEEKEND_INDULGENCE|DN_LIGHT_ROTI_SABZI|LD_NORTHEAST_SMOKED_PORK_MEAT|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_HIMALAYAN_THUKPA_MOMO
S17_T2_P35,Mizoram,Tier2_Urban,MC3,child_picky_eater,family kids,cook/mother-managed,very high,default,BF_BREAD_MODERN_FAST|BF_STEAMED_FERMENTED_LIGHT|BF_REGIONAL_NORTHEAST|BF_RICE_LEFTOVER_BREAKFAST|BF_EGG_FAST|BF_POHA_CHIVDA_LIGHT,LD_PANEER_HOME_DRY|LD_SIMPLE_GREEN_VEG_SABZI|LD_NORTHEAST_VEG_STEAMED|LD_HIMALAYAN_THUKPA_MOMO|LD_DAL_RICE_COMFORT|LD_DAL_ROTI_SABZI,SN_FRUIT_CHAAT|SN_NORTHEAST_SNACK|SN_MOMO_NOODLES_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK,DN_LIGHT_DAL_RICE|LD_NORTHEAST_VEG_STEAMED|LD_HIMALAYAN_THUKPA_MOMO|DN_NONVEG_HOME_DINNER|DN_LIGHT_ROTI_SABZI,BF_BREAD_MODERN_FAST|BF_STEAMED_FERMENTED_LIGHT|BF_REGIONAL_NORTHEAST|BF_RICE_LEFTOVER_BREAKFAST|BF_EGG_FAST|BF_POHA_CHIVDA_LIGHT,LD_PANEER_HOME_DRY|LD_SIMPLE_GREEN_VEG_SABZI|LD_NORTHEAST_SMOKED_PORK_MEAT|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_DAL_ROTI_SABZI,SN_FRUIT_CHAAT|SN_NORTHEAST_SNACK|SN_MOMO_NOODLES_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK,LD_NORTHEAST_SMOKED_PORK_MEAT|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_HIMALAYAN_THUKPA_MOMO|DN_LIGHT_ROTI_SABZI
S17_T2_P36,Mizoram,Tier2_Urban,MC4,recovery_senior_light,recovery/elderly,caregiver/self,medium,health_veg_or_default,BF_DIABETIC_LOW_GI|BF_STEAMED_FERMENTED_LIGHT|BF_UPMA_DALIA_SEVAI|BF_REGIONAL_NORTHEAST|BF_RICE_LEFTOVER_BREAKFAST|BF_BREAD_MODERN_FAST|BF_POHA_CHIVDA_LIGHT,LD_LIGHT_KHICHDI|LD_NORTHEAST_VEG_STEAMED|LD_HIMALAYAN_THUKPA_MOMO|LD_DAL_RICE_COMFORT|LD_DAL_ROTI_SABZI,SN_FRUIT_CHAAT|SN_CURD_CHAAS_LASSI|SN_NORTHEAST_SNACK|SN_MOMO_NOODLES_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK,DN_KHICHDI_SOUP|DN_LIGHT_DAL_RICE|LD_NORTHEAST_VEG_STEAMED|LD_HIMALAYAN_THUKPA_MOMO|DN_LIGHT_ROTI_SABZI,BF_DIABETIC_LOW_GI|BF_STEAMED_FERMENTED_LIGHT|BF_UPMA_DALIA_SEVAI|BF_REGIONAL_NORTHEAST|BF_RICE_LEFTOVER_BREAKFAST|BF_BREAD_MODERN_FAST|BF_POHA_CHIVDA_LIGHT,LD_LIGHT_KHICHDI|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_HIMALAYAN_THUKPA_MOMO|LD_DAL_ROTI_SABZI,SN_FRUIT_CHAAT|SN_CURD_CHAAS_LASSI|SN_NORTHEAST_SNACK|SN_MOMO_NOODLES_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK,DN_KHICHDI_SOUP|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_HIMALAYAN_THUKPA_MOMO|DN_LIGHT_DAL_RICE|DN_LIGHT_ROTI_SABZI
S17_T2_P37,Mizoram,Tier2_Urban,MC1,flatmates_shared_kitchen,flatmates,shared kitchen/low coordination,high,default,BF_BREAD_MODERN_FAST|BF_POHA_CHIVDA_LIGHT|BF_EGG_FAST|BF_REGIONAL_NORTHEAST|BF_RICE_LEFTOVER_BREAKFAST|BF_STEAMED_FERMENTED_LIGHT,LD_ONE_POT_PRESSURE|LD_OUTSIDE_DELIVERY_INDIAN|LD_INDO_CHINESE_MEAL|LD_NORTHEAST_VEG_STEAMED|LD_HIMALAYAN_THUKPA_MOMO|LD_DAL_RICE_COMFORT|LD_DAL_ROTI_SABZI,SN_MOMO_NOODLES_SNACK|SN_NAMKEEN_CHIVDA|SN_NORTHEAST_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK|SN_NONVEG_SNACK,DN_ONE_POT_DINNER|DN_WEEKEND_INDULGENCE|DN_LIGHT_DAL_RICE|LD_NORTHEAST_VEG_STEAMED|LD_HIMALAYAN_THUKPA_MOMO|DN_NONVEG_HOME_DINNER|DN_LIGHT_ROTI_SABZI,BF_BREAD_MODERN_FAST|BF_POHA_CHIVDA_LIGHT|BF_EGG_FAST|BF_REGIONAL_NORTHEAST|BF_RICE_LEFTOVER_BREAKFAST|BF_STEAMED_FERMENTED_LIGHT,LD_ONE_POT_PRESSURE|LD_OUTSIDE_DELIVERY_INDIAN|LD_INDO_CHINESE_MEAL|LD_NORTHEAST_SMOKED_PORK_MEAT|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_DAL_ROTI_SABZI,SN_MOMO_NOODLES_SNACK|SN_NAMKEEN_CHIVDA|SN_NORTHEAST_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK|SN_NONVEG_SNACK,DN_ONE_POT_DINNER|DN_WEEKEND_INDULGENCE|LD_NORTHEAST_SMOKED_PORK_MEAT|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_HIMALAYAN_THUKPA_MOMO|DN_LIGHT_ROTI_SABZI
S17_T2_P38,Mizoram,Tier2_Urban,MC5,field_work_heavy_breakfast,working/field,self/cook,medium,default,BF_FIELD_WORK_HEAVY|BF_STUFFED_FLATBREAD|BF_EGG_FAST|BF_REGIONAL_NORTHEAST|BF_RICE_LEFTOVER_BREAKFAST|BF_STEAMED_FERMENTED_LIGHT|BF_POHA_CHIVDA_LIGHT,LD_DAL_ROTI_SABZI|LD_CHICKEN_HOME_CURRY|LD_NORTHEAST_VEG_STEAMED|LD_HIMALAYAN_THUKPA_MOMO|LD_DAL_RICE_COMFORT,SN_CURD_CHAAS_LASSI|SN_ROASTED_CHANA_NUTS|SN_NORTHEAST_SNACK|SN_MOMO_NOODLES_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK,DN_LIGHT_DAL_RICE|LD_NORTHEAST_VEG_STEAMED|LD_HIMALAYAN_THUKPA_MOMO|DN_NONVEG_HOME_DINNER|DN_KHICHDI_SOUP|DN_LIGHT_ROTI_SABZI,BF_FIELD_WORK_HEAVY|BF_STUFFED_FLATBREAD|BF_EGG_FAST|BF_REGIONAL_NORTHEAST|BF_RICE_LEFTOVER_BREAKFAST|BF_STEAMED_FERMENTED_LIGHT|BF_POHA_CHIVDA_LIGHT,LD_DAL_ROTI_SABZI|LD_CHICKEN_HOME_CURRY|LD_NORTHEAST_SMOKED_PORK_MEAT|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI,SN_CURD_CHAAS_LASSI|SN_ROASTED_CHANA_NUTS|SN_NORTHEAST_SNACK|SN_MOMO_NOODLES_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK,DN_LIGHT_DAL_RICE|LD_NORTHEAST_SMOKED_PORK_MEAT|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_HIMALAYAN_THUKPA_MOMO|DN_LIGHT_ROTI_SABZI
S17_T2_P39,Mizoram,Tier2_Urban,MC1,desk_job_sedentary,working desk,self/cook/cook,high,health_veg_or_default,BF_CHILLA_PROTEIN|BF_OATS_MUESLI_FIT|BF_SPROUTS_FRUIT_CURD|BF_REGIONAL_NORTHEAST|BF_RICE_LEFTOVER_BREAKFAST|BF_STEAMED_FERMENTED_LIGHT|BF_POHA_CHIVDA_LIGHT,LD_MODERN_SALAD_BOWL|LD_SIMPLE_GREEN_VEG_SABZI|LD_HIGH_PROTEIN_VEG_PLATE|LD_NORTHEAST_VEG_STEAMED|LD_HIMALAYAN_THUKPA_MOMO|LD_DAL_RICE_COMFORT|LD_DAL_ROTI_SABZI,SN_OFFICE_PANTRY|SN_FRUIT_CHAAT|SN_NORTHEAST_SNACK|SN_MOMO_NOODLES_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK,DN_LOW_CARB_DINNER|DN_KHICHDI_SOUP|DN_LIGHT_DAL_RICE|LD_NORTHEAST_VEG_STEAMED|LD_HIMALAYAN_THUKPA_MOMO|DN_LIGHT_ROTI_SABZI,BF_CHILLA_PROTEIN|BF_OATS_MUESLI_FIT|BF_SPROUTS_FRUIT_CURD|BF_REGIONAL_NORTHEAST|BF_RICE_LEFTOVER_BREAKFAST|BF_STEAMED_FERMENTED_LIGHT|BF_POHA_CHIVDA_LIGHT,LD_MODERN_SALAD_BOWL|LD_SIMPLE_GREEN_VEG_SABZI|LD_HIGH_PROTEIN_VEG_PLATE|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_HIMALAYAN_THUKPA_MOMO|LD_DAL_ROTI_SABZI,SN_OFFICE_PANTRY|SN_FRUIT_CHAAT|SN_NORTHEAST_SNACK|SN_MOMO_NOODLES_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK,DN_LOW_CARB_DINNER|DN_KHICHDI_SOUP|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_HIMALAYAN_THUKPA_MOMO|DN_LIGHT_DAL_RICE|DN_LIGHT_ROTI_SABZI
S17_T2_P40,Mizoram,Tier2_Urban,MC3,homemaker_elaborate_family,family,home-maker skilled cook,low,default,BF_STUFFED_FLATBREAD|BF_FERMENTED_CREPE_PAN|BF_POHA_CHIVDA_LIGHT|BF_REGIONAL_NORTHEAST|BF_RICE_LEFTOVER_BREAKFAST|BF_EGG_FAST,LD_DAL_ROTI_SABZI|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_NORTHEAST_VEG_STEAMED|LD_HIMALAYAN_THUKPA_MOMO|LD_DAL_RICE_COMFORT,SN_FRIED_PAKORA_SAMOSA|SN_SOUTH_TIFFIN_SNACK|SN_NORTHEAST_SNACK|SN_MOMO_NOODLES_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK,DN_LIGHT_ROTI_SABZI|DN_LIGHT_DAL_RICE|LD_NORTHEAST_VEG_STEAMED|LD_HIMALAYAN_THUKPA_MOMO|DN_NONVEG_HOME_DINNER,BF_STUFFED_FLATBREAD|BF_FERMENTED_CREPE_PAN|BF_POHA_CHIVDA_LIGHT|BF_REGIONAL_NORTHEAST|BF_RICE_LEFTOVER_BREAKFAST|BF_EGG_FAST,LD_DAL_ROTI_SABZI|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_NORTHEAST_SMOKED_PORK_MEAT|LD_HIMALAYAN_THUKPA_MOMO|LD_NORTHEAST_VEG_STEAMED,SN_FRIED_PAKORA_SAMOSA|SN_SOUTH_TIFFIN_SNACK|SN_NORTHEAST_SNACK|SN_MOMO_NOODLES_SNACK|SN_TEA_BISCUIT_RUSK|SN_STEAMED_SNACK,DN_LIGHT_ROTI_SABZI|LD_NORTHEAST_SMOKED_PORK_MEAT|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_HIMALAYAN_THUKPA_MOMO
S18_T1_P01,Nagaland,Tier1_Metro,MC1,student_hostel_budget,single/flatmate,canteen/PG/low cook,high,default,BF_BREAD_MODERN_FAST|BF_POHA_CHIVDA_LIGHT|BF_UPMA_DALIA_SEVAI|BF_REGIONAL_NORTHEAST|BF_RICE_LEFTOVER_BREAKFAST|BF_EGG_FAST,LD_ONE_POT_PRESSURE|LD_LEFTOVER_REUSE|LD_OUTSIDE_DELIVERY_INDIAN|LD_NORTHEAST_VEG_STEAMED|LD_HIMALAYAN_THUKPA_MOMO|LD_DAL_RICE_COMFORT|LD_DAL_ROTI_SABZI,SN_TEA_BISCUIT_RUSK|SN_MOMO_NOODLES_SNACK|SN_NORTHEAST_SNACK|SN_STEAMED_SNACK|SN_NONVEG_SNACK|SN_BAKERY_CAFE,DN_ONE_POT_DINNER|DN_LEFTOVER_THALI|DN_LIGHT_DAL_RICE|LD_NORTHEAST_VEG_STEAMED|LD_HIMALAYAN_THUKPA_MOMO|DN_NONVEG_HOME_DINNER|DN_LIGHT_ROTI_SABZI,BF_BREAD_MODERN_FAST|BF_POHA_CHIVDA_LIGHT|BF_UPMA_DALIA_SEVAI|BF_REGIONAL_NORTHEAST|BF_RICE_LEFTOVER_BREAKFAST|BF_EGG_FAST,LD_ONE_POT_PRESSURE|LD_LEFTOVER_REUSE|LD_OUTSIDE_DELIVERY_INDIAN|LD_NORTHEAST_SMOKED_PORK_MEAT|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_DAL_ROTI_SABZI,SN_TEA_BISCUIT_RUSK|SN_MOMO_NOODLES_SNACK|SN_NORTHEAST_SNACK|SN_STEAMED_SNACK|SN_NONVEG_SNACK|SN_BAKERY_CAFE,DN_ONE_POT_DINNER|DN_LEFTOVER_THALI|LD_NORTHEAST_SMOKED_PORK_MEAT|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_HIMALAYAN_THUKPA_MOMO|DN_LIGHT_ROTI_SABZI
S18_T1_P02,Nagaland,Tier1_Metro,MC1,solo_young_professional,single,self cook + delivery,high,default,BF_POHA_CHIVDA_LIGHT|BF_STUFFED_FLATBREAD|BF_UPMA_DALIA_SEVAI|BF_FRIED_FESTIVE|BF_REGIONAL_NORTHEAST|BF_RICE_LEFTOVER_BREAKFAST,LD_DAL_ROTI_SABZI|LD_SIMPLE_GREEN_VEG_SABZI|LD_ONE_POT_PRESSURE|LD_OUTSIDE_DELIVERY_INDIAN|LD_NORTHEAST_VEG_STEAMED|LD_HIMALAYAN_THUKPA_MOMO,SN_NAMKEEN_CHIVDA|SN_STREET_CHAAT|SN_HEALTHY_PROTEIN_SNACK|SN_NORTHEAST_SNACK|SN_MOMO_NOODLES_SNACK|SN_TEA_BISCUIT_RUSK,DN_LIGHT_ROTI_SABZI|DN_ONE_POT_DINNER|DN_WEEKEND_INDULGENCE|DN_LIGHT_DAL_RICE|LD_NORTHEAST_VEG_STEAMED|LD_HIMALAYAN_THUKPA_MOMO,BF_POHA_CHIVDA_LIGHT|BF_STUFFED_FLATBREAD|BF_UPMA_DALIA_SEVAI|BF_FRIED_FESTIVE|BF_REGIONAL_NORTHEAST|BF_RICE_LEFTOVER_BREAKFAST,LD_DAL_ROTI_SABZI|LD_SIMPLE_GREEN_VEG_SABZI|LD_ONE_POT_PRESSURE|LD_OUTSIDE_DELIVERY_INDIAN|LD_NORTHEAST_SMOKED_PORK_MEAT|LD_WEEKEND_SPECIAL_REGIONAL,SN_NAMKEEN_CHIVDA|SN_STREET_CHAAT|SN_HEALTHY_PROTEIN_SNACK|SN_NORTHEAST_SNACK|SN_MOMO_NOODLES_SNACK|SN_TEA_BISCUIT_RUSK,DN_LIGHT_ROTI_SABZI|DN_ONE_POT_DINNER|DN_WEEKEND_INDULGENCE|LD_NORTHEAST_SMOKED_PORK_MEAT|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI
